Ticker,Date/Time,Close,Trend_MACD_RSI,Trend_MACD_SIGNAL
SPY,29/04/2019,293.87,3.00,3.00
SPY,30/04/2019,294.02,3.00,3.00
SPY,01/05/2019,291.81,3.00,3.00
SPY,02/05/2019,291.18,3.00,3.00
SPY,03/05/2019,294.03,3.00,3.00
SPY,06/05/2019,292.82,3.00,3.00
SPY,07/05/2019,287.93,3.00,3.00
SPY,08/05/2019,287.53,3.00,3.00
SPY,09/05/2019,286.66,2.00,3.00
SPY,10/05/2019,288.10,2.00,3.00
SPY,13/05/2019,280.86,1.00,2.00
SPY,14/05/2019,283.40,1.00,2.00
SPY,15/05/2019,285.06,1.00,2.00
SPY,16/05/2019,287.70,1.00,2.00
SPY,17/05/2019,285.84,1.00,2.00
SPY,20/05/2019,283.95,1.00,2.00
SPY,21/05/2019,286.51,1.00,1.00
SPY,22/05/2019,285.63,1.00,1.00
SPY,23/05/2019,282.14,1.00,1.00
SPY,24/05/2019,282.78,1.00,1.00
SPY,28/05/2019,280.15,1.00,1.00
SPY,29/05/2019,278.27,1.00,1.00
SPY,30/05/2019,279.03,1.00,1.00
SPY,31/05/2019,275.27,1.00,1.00
SPY,03/06/2019,274.57,1.00,1.00
SPY,04/06/2019,280.53,1.00,1.00
SPY,05/06/2019,282.96,1.00,1.00
SPY,06/06/2019,284.80,1.00,1.00
SPY,07/06/2019,287.65,1.00,1.00
SPY,10/06/2019,288.97,2.00,1.00
SPY,11/06/2019,288.90,3.00,2.00
SPY,12/06/2019,288.39,3.00,2.00
SPY,13/06/2019,289.58,3.00,2.00
SPY,14/06/2019,289.26,3.00,2.00
SPY,17/06/2019,289.37,3.00,2.00
SPY,18/06/2019,292.40,3.00,3.00
SPY,19/06/2019,293.06,3.00,3.00
SPY,20/06/2019,295.86,3.00,3.00
SPY,21/06/2019,294.00,3.00,3.00
SPY,24/06/2019,293.64,3.00,3.00
SPY,25/06/2019,290.76,3.00,3.00
SPY,26/06/2019,290.47,3.00,3.00
SPY,27/06/2019,291.50,3.00,3.00
SPY,28/06/2019,293.00,3.00,3.00
SPY,01/07/2019,295.66,3.00,3.00
SPY,02/07/2019,296.43,3.00,3.00
SPY,03/07/2019,298.80,3.00,3.00
SPY,05/07/2019,298.46,3.00,3.00
SPY,08/07/2019,296.82,3.00,3.00
SPY,09/07/2019,297.19,3.00,3.00
SPY,10/07/2019,298.61,3.00,3.00
